# Wavelength, (Rp/Rs)^2, err
1.258925411794167282e+01	1.456880166720957333e-02	1.000000000000000082e-05
1.250241722755519902e+01	1.454771010594884881e-02	1.000000000000000082e-05
1.241617931193412261e+01	1.458213660384831065e-02	1.000000000000000082e-05
1.233053623953060018e+01	1.452058904306432856e-02	1.000000000000000082e-05
1.224548390729492020e+01	1.450899481231838518e-02	1.000000000000000082e-05
1.216101824047899171e+01	1.450109669505616171e-02	1.000000000000000082e-05
1.207713519244111033e+01	1.448476586446328061e-02	1.000000000000000082e-05
1.199383074445208841e+01	1.447976368167116015e-02	1.000000000000000082e-05
1.191110090550272638e+01	1.445602178718999146e-02	1.000000000000000082e-05
1.182894171211260215e+01	1.442815337444641396e-02	1.000000000000000082e-05
1.174734922814019455e+01	1.449971176086182686e-02	1.000000000000000082e-05
1.166631954459428933e+01	1.442065701355584734e-02	1.000000000000000082e-05
1.158584877944675462e+01	1.444480424787518945e-02	1.000000000000000082e-05
1.150593307744648541e+01	1.439553085655034641e-02	1.000000000000000082e-05
1.142656860993475121e+01	1.434682456999124799e-02	1.000000000000000082e-05
1.134775157466176232e+01	1.444115686380807381e-02	1.000000000000000082e-05
1.126947819560449915e+01	1.437888532012816627e-02	1.000000000000000082e-05
1.119174472278581867e+01	1.444748099982738447e-02	1.000000000000000082e-05
1.111454743209479190e+01	1.437569433677150614e-02	1.000000000000000082e-05
1.103788262510827245e+01	1.439752645429005252e-02	1.000000000000000082e-05
1.096174662891376528e+01	1.439520247755646937e-02	1.000000000000000082e-05
1.088613579593338088e+01	1.436441508918457136e-02	1.000000000000000082e-05
1.081104650374914300e+01	1.430591075860613431e-02	1.000000000000000082e-05
1.073647515492942084e+01	1.438057345585608965e-02	1.000000000000000082e-05
1.066241817685659043e+01	1.433246036392637687e-02	1.000000000000000082e-05
1.058887202155586316e+01	1.441539777118053950e-02	1.000000000000000082e-05
1.051583316552532033e+01	1.432550977860157747e-02	1.000000000000000082e-05
1.044329810956709714e+01	1.436131558171897978e-02	1.000000000000000082e-05
1.037126337861973724e+01	1.429095665294692792e-02	1.000000000000000082e-05
1.029972552159173738e+01	1.433371492029019215e-02	1.000000000000000082e-05
1.022868111119616152e+01	1.429855265725152487e-02	1.000000000000000082e-05
1.015812674378647706e+01	1.430821767836822425e-02	1.000000000000000082e-05
1.008805903919347990e+01	1.434345433156103411e-02	1.000000000000000082e-05
1.001847464056336001e+01	1.436797516730815329e-02	1.000000000000000082e-05
9.949370214196871842e+00	1.433970224311828696e-02	1.000000000000000082e-05
9.880742449389632753e+00	1.436589499449615268e-02	1.000000000000000082e-05
9.812588058273490788e+00	1.433473041522585929e-02	1.000000000000000082e-05
9.744903775659038203e+00	1.438254483390257257e-02	1.000000000000000082e-05
9.677686358879146411e+00	1.441089914024063813e-02	1.000000000000000082e-05
9.610932587633637780e+00	1.445059336730408414e-02	1.000000000000000082e-05
9.544639263834985954e+00	1.434619339668158008e-02	1.000000000000000082e-05
9.478803211455135269e+00	1.444254653426309092e-02	1.000000000000000082e-05
9.413421276373290070e+00	1.449018903986293641e-02	1.000000000000000082e-05
9.348490326224847990e+00	1.444336952479734378e-02	1.000000000000000082e-05
9.284007250251310239e+00	1.450192573478923004e-02	1.000000000000000082e-05
9.219968959151248811e+00	1.448185255294663284e-02	1.000000000000000082e-05
9.156372384932330633e+00	1.446216108697532740e-02	1.000000000000000082e-05
9.093214480764286733e+00	1.449499919808995042e-02	1.000000000000000082e-05
9.030492220832977424e+00	1.450583029809643723e-02	1.000000000000000082e-05
8.968202600195416707e+00	1.452685988659929706e-02	1.000000000000000082e-05
